,link,origem,destino,data_coleta,data_entrega,distancia,peso,caminhoes,pagina
1046,"https://www.truckpad.com.br/fretes/carga-de-pr/para-rs/veiculo-carreta-ls-trucada/carroceria-bau,sider/carga-completa/empresa-atlas-eletrodomesticos/8vzkkx28r8ef1mxqv2ojiwzp7",PR - Pato Branco,RS - Santa Cruz do Sul,04/10,04/10,519 km,"9,0 Ton",['Carreta LS Trucada'],2
1045,"https://www.truckpad.com.br/fretes/carga-de-sp/para-mg/veiculo-carreta-toco,truck/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-complemento/empresa-nvw-distribuidora/9lt691c1d73ujofbr3j2grdy1",SP - Itaquaquecetuba,MG - Betim,04/10,04/10,562 km,600 kg,"['Carreta Toco', 'Truck']",3
1044,"https://www.truckpad.com.br/fretes/carga-de-mg/para-mg/veiculo-bi-truck,carreta-toco,truck,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/buz1jxfef3m4cs30vqhztmh36",MG - Lavras,MG - Contagem,--,--,816 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",4
1043,"https://www.truckpad.com.br/fretes/carga-de-sp/para-pa/veiculo-bi-truck,carreta-toco,toco,truck/carroceria-aberto-grade-baixa,graneleiro-grade-alta,bau,sider/carga-complemento/empresa-fs4-logistica-transportes-eireli/759n65a1t5ezrsnylmtgie8vc",SP - Guarulhos,PA - Tucumã,03/10,03/10,2.348 km,"2,9 Ton","['Bi-Truck', 'Carreta Toco', 'Toco', 'Truck']",5
1042,"https://www.truckpad.com.br/fretes/carga-de-pr/para-sp/veiculo-carreta-toco/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-wane-transportes-ltda/b8mm0vlf2a9hsj3d43iovs7tv",PR - Paranaguá,SP - São Caetano do Sul,05/10,05/10,448 km,"22,0 Ton",['Carreta Toco'],6
1041,"https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/7syho66vhkn402srn80guskbx",PR - Pitanga,PR - Ponta Grossa,--,--,244 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",7
1040,"https://www.truckpad.com.br/fretes/carga-de-sp/para-pa/veiculo-bi-truck,carreta-toco,truck/carroceria-aberto-grade-baixa,graneleiro-grade-alta,bau,sider/carga-complemento/empresa-fs4-logistica-transportes-eireli/bj3nf8gfnkhjtay6hlsrcxxt5",SP - Guarulhos,PA - Xinguara,03/10,03/10,2.192 km,535 kg,"['Bi-Truck', 'Carreta Toco', 'Truck']",8
1039,https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-carreta-ls-trucada/carroceria-aberto-grade-baixa/carga-agregamento/empresa-rental-cargas/77p33uznjgpexljbz258pe0xv,SP - Jundiaí,SP - Catanduva,09/10,09/10,330 km,"28,0 Ton",['Carreta LS Trucada'],9
1038,"https://www.truckpad.com.br/fretes/carga-de-sp/para-pa/veiculo-carreta-toco,toco,truck/carroceria-aberto-grade-baixa,graneleiro-grade-alta,bau,sider/carga-complemento/empresa-fs4-logistica-transportes-eireli/37c7t4emsn764syqjihmo9icv",SP - Guarulhos,PA - Concórdia do Pará,03/10,03/10,2.773 km,480 kg,"['Carreta Toco', 'Toco', 'Truck']",10
1037,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-carreta-toco,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,bau,sider/carga-completa/empresa-arcco-logistica/1kme5bfrieg4js3thhfu92y7p",SP - Patrocínio Paulista,SP - São Paulo,03/10,03/10,392 km,"26,0 Ton","['Carreta Toco', 'Carreta LS Trucada']",11
1036,"https://www.truckpad.com.br/fretes/carga-de-mg/para-rj/veiculo-carreta-toco/carroceria-bau,sider/carga-completa/empresa-mandalog-operacoes-logisticas/dh4z9ak364a2uclwfjvwus7ah",MG - Extrema,RJ - Nova Iguaçu,04/10,04/10,391 km,"14,0 Ton",['Carreta Toco'],12
1035,"https://www.truckpad.com.br/fretes/carga-de-mg/para-mg/veiculo-bi-truck,carreta-toco,truck,carreta-ls-trucada/carroceria-bau/carga-completa/empresa-rma-logistica/98b228qwbev1boy3x82z9frug",MG - Itaúna,MG - Cataguases,05/10,05/10,363 km,"8,0 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Carreta LS Trucada']",13
1034,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-carreta-toco,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,bau,sider/carga-completa/empresa-arcco-logistica/b0aliu92q57lmlozv90tci9j0",SP - Franca,SP - São Paulo,03/10,03/10,397 km,"26,0 Ton","['Carreta Toco', 'Carreta LS Trucada']",14
1033,"https://www.truckpad.com.br/fretes/carga-de-mg/para-pr/veiculo-carreta-toco,carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-rma-logistica/5for4i5bhzc6l56zcy87g8e4m",MG - Varginha,PR - Londrina,05/10,05/10,727 km,"25,0 Ton","['Carreta Toco', 'Carreta LS Trucada']",15
1032,"https://www.truckpad.com.br/fretes/carga-de-sp/para-pa/veiculo-bi-truck,carreta-toco,toco,truck/carroceria-aberto-grade-baixa,graneleiro-grade-alta,bau,sider/carga-complemento/empresa-fs4-logistica-transportes-eireli/ey9m55twc2rrgfs538rp8ka5e",SP - Guarulhos,PA - Castanhal,03/10,03/10,2.820 km,390 kg,"['Bi-Truck', 'Carreta Toco', 'Toco', 'Truck']",16
1031,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-bi-truck,truck/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-central-da-grama/eioxkv3zcx8u9f6yzmhloo2qp",SP - Itapetininga,SP - Sertãozinho,04/10,04/10,329 km,"18,0 Ton","['Bi-Truck', 'Truck']",17
1030,"https://www.truckpad.com.br/fretes/carga-de-sp/para-pa/veiculo-carreta-toco,toco,truck/carroceria-aberto-grade-baixa,graneleiro-grade-alta,bau,sider/carga-complemento/empresa-fs4-logistica-transportes-eireli/a23ojmaowe83hl8szzvz473hy",SP - Guarulhos,PA - Abaetetuba,03/10,03/10,2.802 km,520 kg,"['Carreta Toco', 'Toco', 'Truck']",18
1029,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-carreta-toco,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,bau,sider/carga-completa/empresa-arcco-logistica/a7mekz7zkc8e2tnuhwy69v2f9",SP - Ribeirão Preto,SP - São Paulo,03/10,03/10,312 km,"26,0 Ton","['Carreta Toco', 'Carreta LS Trucada']",19
1028,"https://www.truckpad.com.br/fretes/carga-de-sp/para-rj/veiculo-carreta-toco,toco,truck,toco-3-4/carroceria-bau,sider/carga-complemento/empresa-fs4-logistica-transportes-eireli/kvscvo19h5jzwvslv9mcxsz",SP - Guarulhos,RJ - Três Rios,03/10,03/10,415 km,170 kg,"['Carreta Toco', 'Toco', 'Truck', 'Toco 3/4']",1
1027,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sc/veiculo-bi-truck,truck/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-central-da-grama/4f4hme4l5nxx3zy7yf6jf8odl",SP - Itapetininga,SC - Seara,04/10,04/10,757 km,"18,0 Ton","['Bi-Truck', 'Truck']",2
1026,"https://www.truckpad.com.br/fretes/carga-de-sp/para-rj/veiculo-carreta-toco,toco,truck,toco-3-4/carroceria-bau,sider/carga-complemento/empresa-fs4-logistica-transportes-eireli/ee0zgcr6vjeqjf6pblxfms5bx",SP - Guarulhos,RJ - Arraial do Cabo,03/10,03/10,554 km,805 kg,"['Carreta Toco', 'Toco', 'Truck', 'Toco 3/4']",3
1025,"https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/dn9r5jtwbxrxkoe0oj107lktf",PR - Borrazópolis,PR - Ponta Grossa,--,--,245 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",4
1024,"https://www.truckpad.com.br/fretes/carga-de-sp/para-mg/veiculo-carreta-toco,toco,truck,toco-3-4/carroceria-bau,sider/carga-complemento/empresa-fs4-logistica-transportes-eireli/ax93umuyof9002y8h7z3ifqo6",SP - Guarulhos,MG - Morada Nova de Minas,03/10,03/10,725 km,898 kg,"['Carreta Toco', 'Toco', 'Truck', 'Toco 3/4']",5
1023,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-truck/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-marte-logistica-ltda/2q5dfsgis702ndbnl6s8f9gg",SP - Jacareí,SP - Buri,05/10,05/10,326 km,"14,0 Ton",['Truck'],6
1022,"https://www.truckpad.com.br/fretes/carga-de-sp/para-mg/veiculo-carreta-toco,carreta-ls-trucada/carroceria-bau,sider/carga-completa/empresa-sete-lagos-transportes/e5deg8jjni5e6i0tz0g9s0k6q",SP - Marília,MG - Contagem,05/10,05/10,764 km,"12,0 Ton","['Carreta Toco', 'Carreta LS Trucada']",7
1021,"https://www.truckpad.com.br/fretes/carga-de-sp/para-to/veiculo-carreta-toco,toco,truck/carroceria-aberto-grade-baixa,graneleiro-grade-alta,bau,sider/carga-complemento/empresa-fs4-logistica-transportes-eireli/68q94aq76jv9clrdaa92de1gx",SP - Guarulhos,TO - Porto Nacional,03/10,03/10,1.675 km,"1,4 Ton","['Carreta Toco', 'Toco', 'Truck']",8
1020,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-toco,truck/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-premium-transportadora/4cmlxuru3q9ztgo8l2em0o0sh",SP - Poá,SP - São Paulo,04/10,04/10,31 km,"5,5 Ton","['Toco', 'Truck']",9
1019,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-vuc-hr,van,utilitario/carroceria-bau/carga-agregamento/empresa-ibl-logistica/aaea55nt6ft4if8uwh21hlst9",SP - Guarulhos,SP - São Paulo,04/10,04/10,18 km,500 kg,"['VUC / HR', 'Van', 'Utilitário']",10
1018,"https://www.truckpad.com.br/fretes/carga-de-mg/para-sp/veiculo-bi-truck/carroceria-cacamba-basculante-traseiro,cacamba-basculante-lateral/carga-completa/empresa-rma-logistica/a4s7j737tpxdl3mqbpxqdru1s",MG - Sete Lagoas,SP - São Paulo,04/10,04/10,628 km,"16,0 Ton",['Bi-Truck'],11
1017,"https://www.truckpad.com.br/fretes/carga-de-sp/para-ma/veiculo-bi-truck,carreta-toco,truck/carroceria-aberto-grade-baixa,graneleiro-grade-alta,bau,sider/carga-complemento/empresa-fs4-logistica-transportes-eireli/83xmugn767t12heg1e0jhj2gr",SP - Guarulhos,MA - Santa Inês,03/10,03/10,2.687 km,390 kg,"['Bi-Truck', 'Carreta Toco', 'Truck']",12
1016,"https://www.truckpad.com.br/fretes/carga-de-sp/para-pr/veiculo-bitrem/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-marte-logistica-ltda/ag081n2wcvz0udfet1k0f9e1v",SP - Suzano,PR - Arapoti,04/10,04/10,542 km,"34,9 Ton",['Bitrem'],13
1015,"https://www.truckpad.com.br/fretes/carga-de-ms/para-pr/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/71fx2m1pd8o1y5bpf5vscoq1n",MS - Nova Alvorada do Sul,PR - Maringá,--,--,420 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",14
1014,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sc/veiculo-truck,vuc-hr,toco-3-4,van/carroceria-bau/carga-complemento/empresa-teklog-transporte/ew29b1itfdiswawuoybj5z9oc",SP - Jandira,SC - Florianópolis,07/10,07/10,687 km,200 kg,"['Truck', 'VUC / HR', 'Toco 3/4', 'Van']",15
1013,"https://www.truckpad.com.br/fretes/carga-de-sp/para-rj/veiculo-carreta-toco,toco,truck,toco-3-4/carroceria-bau,sider/carga-complemento/empresa-fs4-logistica-transportes-eireli/etw6acw1touux87948b62xpuu",SP - Guarulhos,RJ - Arraial do Cabo,03/10,03/10,554 km,805 kg,"['Carreta Toco', 'Toco', 'Truck', 'Toco 3/4']",16
1012,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-carreta-toco,toco,truck,toco-3-4/carroceria-bau,sider/carga-complemento/empresa-fs4-logistica-transportes-eireli/elxzq6xfiaizu55qwr12bbtsk",SP - Guarulhos,SP - Amparo,03/10,03/10,118 km,"1,8 Ton","['Carreta Toco', 'Toco', 'Truck', 'Toco 3/4']",17
1011,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-carreta-toco,toco,truck,toco-3-4/carroceria-bau,sider/carga-complemento/empresa-fs4-logistica-transportes-eireli/be128xiu5saknbn9yqglfn267",SP - Guarulhos,SP - Altinópolis,03/10,03/10,343 km,600 kg,"['Carreta Toco', 'Toco', 'Truck', 'Toco 3/4']",18
1010,"https://www.truckpad.com.br/fretes/carga-de-sp/para-mg/veiculo-carreta-toco,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,bau,sider/carga-completa/empresa-fs4-logistica-transportes-eireli/cw56tcgiok6m65ujgmdar5py1",SP - Itapevi,MG - Belo Horizonte,04/10,04/10,614 km,"20,0 Ton","['Carreta Toco', 'Carreta LS Trucada']",19
1009,"https://www.truckpad.com.br/fretes/carga-de-es/para-sp/veiculo-carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-agregamento/empresa-barone-distribuidora-de-produtos-tecnicos/d2auta33q941iovvnyubtmu5k",ES - Cachoeiro de Itapemirim,SP - São Paulo,04/10,04/10,749 km,"32,0 Ton",['Carreta LS Trucada'],1
1008,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-carreta-toco,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-dhl/duylj5meauo1bl0b027ic716s",SP - Poá,SP - Piracicaba,05/10,05/10,188 km,"25,0 Ton","['Carreta Toco', 'Carreta LS Trucada']",2
1007,"https://www.truckpad.com.br/fretes/carga-de-ce/para-ma/veiculo-bi-truck,carreta-toco,truck,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,bau,sider/carga-completa/empresa-hidrotintas-industria-e-comercio-de-tintas-ltda/905ox3b2faswyq9oyio2sxwmk",CE - Maracanaú,MA - São Luís,04/10,04/10,888 km,"15,0 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Carreta LS Trucada']",3
1006,"https://www.truckpad.com.br/fretes/carga-de-mt/para-mt/veiculo-bi-truck,carreta-toco,truck,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/1t0j1kcn5au9v805opvuvza0w",MT - Querência,MT - Rondonópolis,--,--,652 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",4
1005,https://www.truckpad.com.br/fretes/carga-de-rj/para-rj/veiculo-vuc-hr/carroceria-aberto-grade-baixa/carga-agregamento/empresa-rental-cargas/dv79nw29sea0ciszlhaflun3j,RJ - Duque de Caxias,RJ - São Gonçalo,06/10,06/10,41 km,"12,5 Ton",['VUC / HR'],5
1004,"https://www.truckpad.com.br/fretes/carga-de-rj/para-rj/veiculo-carreta-toco/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-arcelor-mittal-brasil/f32kf267xuynnzboci8kkt5tq",RJ - Barra Mansa,RJ - Rio de Janeiro,02/10,02/10,129 km,"25,0 Ton",['Carreta Toco'],6
1003,"https://www.truckpad.com.br/fretes/carga-de-rj/para-sp/veiculo-carreta-toco/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-arcelor-mittal-brasil/d4s1f5fscw6983n19rrvh44wo",RJ - Resende,SP - São Paulo,04/10,04/10,251 km,"25,0 Ton",['Carreta Toco'],7
1002,"https://www.truckpad.com.br/fretes/carga-de-rj/para-sp/veiculo-carreta-toco/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-arcelor-mittal-brasil/omgr3jzaz9tt70kqarnnfo3w",RJ - Resende,SP - São Paulo,04/10,04/10,251 km,"25,0 Ton",['Carreta Toco'],8
1001,"https://www.truckpad.com.br/fretes/carga-de-rj/para-sp/veiculo-carreta-toco/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-arcelor-mittal-brasil/27k2qdn7o8vyan0vzubz9zdfg",RJ - Resende,SP - São Paulo,04/10,04/10,251 km,"25,0 Ton",['Carreta Toco'],9
1000,"https://www.truckpad.com.br/fretes/carga-de-rj/para-sp/veiculo-carreta-toco/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-arcelor-mittal-brasil/7ibivkabsulj5562jon4wua2y",RJ - Resende,SP - São Paulo,04/10,04/10,251 km,"25,0 Ton",['Carreta Toco'],10
999,"https://www.truckpad.com.br/fretes/carga-de-pe/para-pa/veiculo-carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-barretto-transportes-ltda/3zz75jbamfu8hw9wu36eo5i29",PE - Goiana,PA - Ananindeua,05/10,05/10,2.045 km,"33.000,0 Ton",['Carreta LS Trucada'],11
998,"https://www.truckpad.com.br/fretes/carga-de-rj/para-sp/veiculo-carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-arcelor-mittal-brasil/axq014202k9yy5razsmaw7cio",RJ - Barra Mansa,SP - São José do Rio Preto,02/10,02/10,715 km,"30,0 Ton",['Carreta LS Trucada'],12
997,"https://www.truckpad.com.br/fretes/carga-de-mg/para-mg/veiculo-toco,truck/carroceria-frigorifico,refrigerado/carga-completa/empresa-nettare-alimentos-ltda/6j5fga8izq8lfzkcsb0m2gao6",MG - Bom Repouso,MG - Uberlândia,04/10,04/10,572 km,"6,9 Ton","['Toco', 'Truck']",13
996,"https://www.truckpad.com.br/fretes/carga-de-sp/para-mt/veiculo-toco,vuc-hr,toco-3-4,van/carroceria-bau,sider/carga-complemento/empresa-transjireh-transp-log-turismo-ltda/7bt2929phudy6if4fyrr3ozuk",SP - Cotia,MT - Rondonópolis,04/10,04/10,1.318 km,71 kg,"['Toco', 'VUC / HR', 'Toco 3/4', 'Van']",14
995,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-carreta-toco,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,bau,sider/carga-completa/empresa-fs4-logistica-transportes-eireli/w0y5327hlnfdf0omolht0q95",SP - Santos,SP - Guarulhos,03/10,03/10,85 km,"15,0 Ton","['Carreta Toco', 'Carreta LS Trucada']",15
994,"https://www.truckpad.com.br/fretes/carga-de-rj/para-sp/veiculo-carreta-toco/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-arcelor-mittal-brasil/er8ncox61p0kwjt17z5dxdnkm",RJ - Barra Mansa,SP - São José do Rio Preto,08/10,08/10,715 km,"25,0 Ton",['Carreta Toco'],16
993,https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-truck/carroceria-sider/carga-completa/empresa-claro-transportes-e-logistica-ltda/7kpiet455rjw0ctgnwffzon42,SP - Diadema,SP - Santo André,08/10,08/10,11 km,"12,0 Ton",['Truck'],17
992,https://www.truckpad.com.br/fretes/carga-de-rj/para-rj/veiculo-vuc-hr/carroceria-aberto-grade-baixa/carga-agregamento/empresa-rental-cargas/b3btmtl2ypn7wiuclncptx4w6,RJ - Duque de Caxias,RJ - Nova Iguaçu,05/10,05/10,17 km,"2,5 Ton",['VUC / HR'],18
991,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-truck/carroceria-aberto-grade-baixa,sider/carga-agregamento/empresa-vai-brasil-transporte-logistica-distribuidora-ltda/83cfe2zw9d87n653z3f590wr2",SP - Itupeva,SP - São Paulo,08/10,08/10,71 km,"12,0 Ton",['Truck'],19
990,"https://www.truckpad.com.br/fretes/carga-de-sp/para-df/veiculo-carreta-toco,truck,carreta-ls-trucada/carroceria-bau,sider/carga-completa/empresa-spumapac-industrial-e-distribuidora-de-artefatos-plasticos-ltda/aa60p09xfyqzfr0xysewtiilp",SP - Jundiaí,DF - Brasília,24/10,26/10,940 km,"1,3 Ton","['Carreta Toco', 'Truck', 'Carreta LS Trucada']",1
989,"https://www.truckpad.com.br/fretes/carga-de-sp/para-es/veiculo-carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-union-modal-logistica-integrada/4763sb1ds0ofjwlde7sdy0ftp",SP - São Vicente,ES - Serra,24/10,24/10,954 km,"31,0 Ton",['Carreta LS Trucada'],2
988,"https://www.truckpad.com.br/fretes/carga-de-sp/para-mg/veiculo-carreta-toco/carroceria-bau,refrigerado/carga-completa/empresa-jair-lima/c9kgg3gjhsq4vhzsbklqpo0uh",SP - Embu,MG - Uberlândia,24/10,25/10 entre 13:00 e 15:00,592 km,"16,0 Ton",['Carreta Toco'],3
987,"https://www.truckpad.com.br/fretes/carga-de-pr/para-rs/veiculo-truck/carroceria-aberto-grade-baixa,sider/carga-completa/empresa-js-comercio-de-transportes-ltda/39qp1y937jnvqrkmqlm4hnbzp",PR - Araucária,RS - Parobé,de 25/10 14:30 até 26/10 17:00,26/10 entre 14:30 e 16:30,660 km,"14,5 Ton",['Truck'],4
986,"https://www.truckpad.com.br/fretes/carga-de-mg/para-ba/veiculo-bi-truck,carreta-toco,truck,carreta-ls-trucada/carroceria-bau,sider/carga-completa/empresa-rma-logistica/21il5krxa183ze77sce7qel68",MG - Muriaé,BA - Salvador,29/10 entre 14:00 e 16:00,02/11 entre 14:00 e 16:00,1.335 km,"8,0 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Carreta LS Trucada']",5
985,"https://www.truckpad.com.br/fretes/carga-de-sp/para-ba/veiculo-bi-truck,toco,truck/carroceria-aberto-grade-baixa,graneleiro-grade-alta,bau,sider/carga-complemento/empresa-rma-logistica/60l966h38y5enxvfkfglypjxk",SP - São Paulo,BA - Camaçari,26/10 entre 09:00 e 11:00,30/10 entre 09:00 e 11:00,1.915 km,700 kg,"['Bi-Truck', 'Toco', 'Truck']",6
984,"https://www.truckpad.com.br/fretes/carga-de-mg/para-mg/veiculo-bi-truck,carreta-toco,truck,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,bau,sider/carga-complemento/empresa-rma-logistica/b73geeud6r4l5z8883uxyvfkm",MG - Belo Horizonte,MG - Paracatu,24/10 entre 07:30 e 07:30,24/10 entre 07:30 e 07:30,500 km,400 kg,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Carreta LS Trucada']",7
983,"https://www.truckpad.com.br/fretes/carga-de-mg/para-mg/veiculo-bi-truck,carreta-toco,truck/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-rma-logistica/amccftiyo6qxmd6k7adw0a1er",MG - Esmeraldas,MG - Nova Lima,24/10 entre 07:30 e 07:30,24/10 entre 07:30 e 07:30,61 km,"14,0 Ton","['Bi-Truck', 'Carreta Toco', 'Truck']",8
982,"https://www.truckpad.com.br/fretes/carga-de-rj/para-ms/veiculo-bi-truck,carreta-toco,truck,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-complemento/empresa-rma-logistica/7maacnlfmsr6qt7u5b7d5vt3k",RJ - Rio de Janeiro,MS - Corumbá,24/10 entre 18:30 e 20:30,26/10 entre 18:30 e 20:30,1.829 km,"6,0 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Carreta LS Trucada']",9
981,"https://www.truckpad.com.br/fretes/carga-de-rn/para-mg/veiculo-carreta-toco,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-rma-logistica/36xhb3zwppp72863aj59fyglq",RN - Mossoró,MG - Belo Horizonte,24/10 entre 14:30 e 16:30,26/10 entre 14:30 e 16:30,2.154 km,"32,0 Ton","['Carreta Toco', 'Carreta LS Trucada']",10
980,"https://www.truckpad.com.br/fretes/carga-de-pr/para-sp/veiculo-carreta-toco/carroceria-bau,frigorifico,sider,refrigerado/carga-completa/empresa-ldm-logistica-transportes-ltda/7x09zq1fnxp1fe8ynjnx6qu08",PR - Cambé,SP - São José do Rio Preto,24/10 entre 16:30 e 18:30,26/10 entre 16:30 e 18:30,380 km,"25,0 Ton",['Carreta Toco'],11
979,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sc/veiculo-toco,truck/carroceria-bau/carga-completa/empresa-m2log-transportes/cgn3mrbogtzosgxxfmogvvn4f",SP - Jundiaí,SC - Criciúma,25/10 entre 08:00 e 17:30,26/10,919 km,"7,0 Ton","['Toco', 'Truck']",12
978,https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-toco/carroceria-bau/carga-completa/empresa-pacer-transporte-e-logistica-ltda-filial-sao-paulo/95u9325gnirdu7n2ivrhohljo,SP - Valinhos,SP - São Paulo,25/10 entre 07:00 e 16:30,25/10 entre 14:00 e 16:30,64 km,"2,5 Ton",['Toco'],13
977,"https://www.truckpad.com.br/fretes/carga-de-sp/para-rj/veiculo-carreta-toco,carreta-ls-trucada/carroceria-bau,sider/carga-completa/empresa-new-pratika-express-ltda/8g2pmkk1j4uu87mt283tw4ijw",SP - São Caetano do Sul,RJ - Nova Iguaçu,de 24/10 até 25/10,25/10,401 km,10 kg,"['Carreta Toco', 'Carreta LS Trucada']",14
976,"https://www.truckpad.com.br/fretes/carga-de-pr/para-sp/veiculo-bi-truck,truck/carroceria-bau,frigorifico,refrigerado/carga-completa/empresa-real-gravel-distribuicao-e-logistica-ltda/8y5i4a3sttddy1n3y4fetwaba",PR - Curitiba,SP - Barueri,24/10 entre 14:30 e 16:30,25/10 entre 14:30 e 16:30,402 km,"7,0 Ton","['Bi-Truck', 'Truck']",15
975,"https://www.truckpad.com.br/fretes/carga-de-rs/para-rs/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/5m9jrw04dn8mpsey83hhtffk7",RS - Rio Grande,RS - Camaquã,--,--,189 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",16
